"threshold","tpr","fpr","precision","network","network_label","n","n_f"
0.61,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.62,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.63,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.64,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.65,0.815789473684211,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.66,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.67,0.763157894736842,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.68,0.736842105263158,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.69,0.710526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.7,0.710526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.71,0.710526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.72,0.710526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.73,0.657894736842105,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.74,0.605263157894737,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.75,0.578947368421053,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.76,0.578947368421053,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.77,0.578947368421053,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.78,0.552631578947368,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.79,0.526315789473684,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.8,0.5,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.81,0.5,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.82,0.473684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.83,0.447368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.84,0.447368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.85,0.421052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.86,0.368421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.87,0.289473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.88,0.289473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.89,0.289473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.9,0.263157894736842,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.91,0.210526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.92,0.210526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.93,0.210526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.94,0.105263157894737,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.95,0.105263157894737,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.96,0.0526315789473684,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.97,0.0526315789473684,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.98,0.0263157894736842,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0.99,0,0,NA,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
1,0,0,NA,"B_with_time","B: Baseline + early-change (24 nodes)",60,"60"
0,1,1,0.13768115942029,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.01,1,1,0.13768115942029,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.02,1,0.970588235294118,0.141263940520446,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.03,1,0.861344537815126,0.156378600823045,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.04,1,0.680672268907563,0.19,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.05,1,0.449579831932773,0.262068965517241,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.06,1,0.247899159663866,0.391752577319588,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.07,1,0.184873949579832,0.463414634146341,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.08,0.973684210526316,0.0882352941176471,0.637931034482759,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.09,0.973684210526316,0.0588235294117647,0.725490196078431,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.1,0.973684210526316,0.0504201680672269,0.755102040816326,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.11,0.973684210526316,0.046218487394958,0.770833333333333,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.12,0.973684210526316,0.0252100840336134,0.86046511627907,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.13,0.973684210526316,0.0210084033613445,0.880952380952381,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.14,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.15,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.16,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.17,0.973684210526316,0.00420168067226891,0.973684210526316,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.18,0.973684210526316,0.00420168067226891,0.973684210526316,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.19,0.973684210526316,0.00420168067226891,0.973684210526316,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.2,0.973684210526316,0.00420168067226891,0.973684210526316,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.21,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.22,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.23,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.24,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.25,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.26,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.27,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.28,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.29,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.3,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.31,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.32,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.33,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.34,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.35,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.36,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.37,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.38,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.39,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.4,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.41,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.42,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.43,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.44,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.45,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.46,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.47,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.48,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.49,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.5,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.51,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.52,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.53,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.54,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.55,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.56,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.57,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.58,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.59,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.6,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.61,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.62,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.63,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.64,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.65,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.66,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.67,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.68,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.69,0.894736842105263,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.7,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.71,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.72,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.73,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.74,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.75,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.76,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.77,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.78,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.79,0.868421052631579,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.8,0.815789473684211,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.81,0.815789473684211,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.82,0.815789473684211,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.83,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.84,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.85,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.86,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.87,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.88,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.89,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.9,0.710526315789474,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.91,0.684210526315789,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.92,0.605263157894737,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.93,0.578947368421053,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.94,0.526315789473684,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.95,0.421052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.96,0.421052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.97,0.342105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.98,0.342105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0.99,0.263157894736842,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
1,0.0526315789473684,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",100,"100"
0,1,1,0.13768115942029,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.01,1,0.970588235294118,0.141263940520446,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.02,1,0.836134453781513,0.160337552742616,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.03,1,0.563025210084034,0.22093023255814,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.04,1,0.348739495798319,0.31404958677686,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.05,1,0.205882352941176,0.436781609195402,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.06,1,0.138655462184874,0.535211267605634,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.07,1,0.105042016806723,0.603174603174603,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.08,0.973684210526316,0.0714285714285714,0.685185185185185,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.09,0.973684210526316,0.0546218487394958,0.74,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.1,0.973684210526316,0.0504201680672269,0.755102040816326,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.11,0.973684210526316,0.0504201680672269,0.755102040816326,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.12,0.973684210526316,0.0336134453781513,0.822222222222222,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.13,0.973684210526316,0.0252100840336134,0.86046511627907,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.14,0.973684210526316,0.0252100840336134,0.86046511627907,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.15,0.973684210526316,0.0210084033613445,0.880952380952381,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.16,0.973684210526316,0.0168067226890756,0.902439024390244,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.17,0.973684210526316,0.0126050420168067,0.925,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.18,0.973684210526316,0.0126050420168067,0.925,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.19,0.973684210526316,0.0126050420168067,0.925,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.2,0.973684210526316,0.0126050420168067,0.925,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.21,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.22,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.23,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.24,0.973684210526316,0.00840336134453781,0.948717948717949,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.25,0.973684210526316,0.00420168067226891,0.973684210526316,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.26,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.27,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.28,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.29,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.3,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.31,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.32,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.33,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.34,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.35,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.36,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.37,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.38,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.39,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.4,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.41,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.42,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.43,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.44,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.45,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.46,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.47,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.48,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.49,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.5,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.51,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.52,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.53,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.54,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.55,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.56,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.57,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.58,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.59,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.6,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.61,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.62,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.63,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.64,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.65,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.66,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.67,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.68,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.69,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.7,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.71,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.72,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.73,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.74,0.973684210526316,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.75,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.76,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.77,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.78,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.79,0.947368421052632,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.8,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.81,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.82,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.83,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.84,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.85,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.86,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.87,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.88,0.921052631578947,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.89,0.894736842105263,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.9,0.894736842105263,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.91,0.894736842105263,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.92,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.93,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.94,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.95,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.96,0.842105263157895,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.97,0.815789473684211,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.98,0.789473684210526,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
0.99,0.736842105263158,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
1,0.578947368421053,0,1,"B_with_time","B: Baseline + early-change (24 nodes)",200,"200"
